loss,accuracy,recall,precision,f1-score
0.31538904,0.9773585,0.96215594,0.94269663,0.9523268600164063
0.18434447,0.987673,0.97591746,0.9692483,0.9725714437891122
0.3603088,0.97660375,0.92201835,0.9698432,0.9453262904573063
0.2955246,0.9793711,0.95183486,0.9584296,0.9551208030941356
0.46723214,0.9693082,0.97591746,0.8948475,0.93362589482543
0.2854699,0.9808805,0.9678899,0.9483146,0.9580022985446647
0.3952794,0.97333336,0.9094037,0.97181374,0.9395734423755235
0.2751562,0.9811321,0.9415138,0.97621876,0.9585522721612771
0.29757494,0.9798742,0.9724771,0.9411765,0.956570762876661
0.32871327,0.97685534,0.96100914,0.9426322,0.9517319699334599
0.3602857,0.9761006,0.92316514,0.9687124,0.9453904874624011
0.28177986,0.9803774,0.96215594,0.95449376,0.9583095340897101
0.30032158,0.97886795,0.9667431,0.9450673,0.9557823203922621
0.31355834,0.97836477,0.94495416,0.9614936,0.953152139797131
0.27521488,0.9818868,0.9334862,0.9842805,0.9582106717741975
0.3095394,0.9793711,0.95298165,0.9551724,0.9540758073703995
0.35341692,0.9753459,0.96330273,0.93333334,0.948081285889292
0.35816506,0.9755975,0.95068806,0.9431172,0.946887499699346
0.3406987,0.97685534,0.9380734,0.9600939,0.9489558969523892
0.40251884,0.9738365,0.9105505,0.96829265,0.9385343036539208
0.21394569,0.9856604,0.96330273,0.9722222,0.9677419184362515
0.33274847,0.97761005,0.96330273,0.9385475,0.950763999745493
0.32501528,0.9771069,0.96215594,0.9416386,0.9517867049519275
0.2782858,0.9813836,0.95183486,0.96399534,0.957876533752916
0.34792015,0.9771069,0.9334862,0.96217495,0.947613531379613
0.30448794,0.97962266,0.94380736,0.96370023,0.9536500407626051
0.27970582,0.9808805,0.96100914,0.9555302,0.9582618242589197
0.2978518,0.9803774,0.9587156,0.9532497,0.9559748124943036
0.27207252,0.9816352,0.9575688,0.96087456,0.9592188129818642
0.24578185,0.9828931,0.96330273,0.96219933,0.9627507147721388
0.2360408,0.98440254,0.96330273,0.9666283,0.9649626570333695
0.23338717,0.98415095,0.9483945,0.98102015,0.9644314710240878
0.22708143,0.98515725,0.9598624,0.9721254,0.9659550220616443
0.21661529,0.9854088,0.9701835,0.96575344,0.9679633951910496
0.20898451,0.98591197,0.9644495,0.9733796,0.9688939921892229
0.2282337,0.98440254,0.9678899,0.9645714,0.9662278411681983
0.26644024,0.98213834,0.95642203,0.9641619,0.9602763265354708
0.27466115,0.9808805,0.96100914,0.95771426,0.9593589029718004
0.2629562,0.9816352,0.9678899,0.95475113,0.9612756261725552
0.22063431,0.98440254,0.96215594,0.97219,0.9671469552721141
0.2601044,0.9826415,0.94380736,0.9774347,0.9603267708167894
0.22634614,0.98440254,0.9701835,0.96245736,0.966305011664082
0.21275789,0.9854088,0.9701835,0.96685714,0.9685174872336643
0.28602788,0.9806289,0.94266057,0.9704841,0.9563700305052533
0.3376403,0.97786164,0.94266057,0.95581394,0.949191721181822
0.23067547,0.98465407,0.978211,0.9541387,0.9660249003843698
0.21726218,0.9854088,0.96330273,0.97109824,0.967184750340573
0.2646176,0.98213834,0.9472477,0.97290933,0.959907061861275
0.2280584,0.98465407,0.96215594,0.9699422,0.9660333859490265
0.29942733,0.97962266,0.9690367,0.94308037,0.9558823876439411
0.29122227,0.9806289,0.95412844,0.95852536,0.9563218479752461
0.212721,0.98515725,0.9575688,0.978898,0.9681159417735102
0.2862565,0.9808805,0.9598624,0.95547944,0.9576659121706201
0.19921485,0.9856604,0.97477067,0.9648127,0.9697661478885802
0.24000286,0.9836478,0.9644495,0.9633448,0.9638968521114589
0.21900477,0.9854088,0.95642203,0.9777257,0.9669565333270846
0.19225504,0.9869182,0.9655963,0.9767981,0.9711648874849299
0.28757387,0.9801258,0.9690367,0.9462486,0.9575070481388415
0.28621033,0.9803774,0.96215594,0.9534091,0.9577625369596132
0.23742871,0.98415095,0.9598624,0.96875,0.9642856974532793
0.25007418,0.98314464,0.95527524,0.9697322,0.9624494445822162
0.28626987,0.9801258,0.9655963,0.9503386,0.9579067070733944
0.26104325,0.98213834,0.9644495,0.95785874,0.9611428643759912
0.27476457,0.9818868,0.940367,0.977354,0.9585037735056267
0.27072105,0.9816352,0.95183486,0.967366,0.9595375462413867
0.32371327,0.97685534,0.96330273,0.94170403,0.9523809416786513
0.35954216,0.9755975,0.96100914,0.9342252,0.9474279143801545
0.28006467,0.9811321,0.95183486,0.96399534,0.957876533752916
0.31762338,0.9791195,0.934633,0.9702381,0.9521027953304654
0.24382487,0.9836478,0.9598624,0.96763,0.9637305982819009
0.331989,0.9773585,0.9678899,0.93569845,0.9515220133131284
0.30303314,0.97886795,0.96215594,0.9480226,0.9550369850832403
0.27025265,0.9811321,0.9483945,0.9706573,0.959396748384508
0.28448954,0.9811321,0.94380736,0.9705189,0.9569767956452614
0.2917704,0.9806289,0.95068806,0.96171695,0.9561707050937162
0.27080375,0.9816352,0.96100914,0.9588101,0.9599083584496021
0.3018938,0.9801258,0.9495413,0.96055686,0.955017333904277
0.2902292,0.9811321,0.95412844,0.9596309,0.9568717650174975
0.26324925,0.98213834,0.95527524,0.9663573,0.9607843090568009
0.25160894,0.98314464,0.95642203,0.9686411,0.9624927871889513
0.28987175,0.9806289,0.95642203,0.95642203,0.9564220309257507
0.2592978,0.9818868,0.9644495,0.95785874,0.9611428643759912
0.22044964,0.98515725,0.9713303,0.963595,0.9674471374271209
0.25473616,0.9823899,0.95527524,0.9686046,0.961893755332414
0.34319037,0.9773585,0.934633,0.9622196,0.9482257056966402
0.2860212,0.9801258,0.9392202,0.97384065,0.9562171307063912
0.23222955,0.98440254,0.96100914,0.9699074,0.9654377709303084
0.32506174,0.9773585,0.96330273,0.9406495,0.951841356463763
0.311407,0.97861636,0.95183486,0.954023,0.9529277042003925
0.26307628,0.9813836,0.9655963,0.95681816,0.9611871695538884
0.21680437,0.9854088,0.96100914,0.9744186,0.9676674394277334
0.2947011,0.9803774,0.9495413,0.9616725,0.9555683770458094
0.32357132,0.97786164,0.940367,0.961313,0.9507246414936131
0.2570311,0.9826415,0.95068806,0.971864,0.9611593738479799
0.21274073,0.9854088,0.9713303,0.9657925,0.9685534356120493
0.31364515,0.97886795,0.9678899,0.93986636,0.9536722820570508
0.2901602,0.9806289,0.9575688,0.9564719,0.9570200280414008
0.23992132,0.98339623,0.96215594,0.96658987,0.9643678364033654
0.2633035,0.9823899,0.9598624,0.9609644,0.9604130802603993
0.25888753,0.98314464,0.95527524,0.96747965,0.961338709023364
0.3333888,0.97761005,0.92201835,0.97691375,0.9486725760519474
0.23222956,0.98490566,0.96100914,0.9699074,0.9654377709303084
0.32076433,0.97685534,0.9713303,0.93384784,0.952220380195335
0.30913714,0.9791195,0.9598624,0.9479049,0.953846174157278
0.24770536,0.98389935,0.9587156,0.9675926,0.9631336833036869
0.28265285,0.9808805,0.9472477,0.968347,0.9576811491579849
0.30928454,0.97886795,0.9598624,0.9489796,0.9543899609988648
0.24759027,0.9836478,0.9644495,0.96224254,0.9633448000677526
0.4246337,0.97157234,0.93119264,0.94090384,0.9360230219914533
0.26931256,0.9818868,0.95298165,0.9662791,0.9595843050405866
0.4173474,0.97207546,0.96330273,0.9170306,0.9395973082840062
0.35192487,0.9763522,0.95527524,0.94124293,0.9482071432309156
0.26665154,0.9818868,0.9483945,0.9717979,0.9599535594625083
0.2632965,0.9823899,0.95068806,0.970726,0.9606025234505661
0.2940636,0.9803774,0.95527524,0.95747125,0.9563720137104132
0.27857518,0.9816352,0.95527524,0.96189374,0.9585730631611579
0.36929017,0.9750943,0.9380734,0.9511628,0.9445727614064864
0.29601312,0.97962266,0.9495413,0.9616725,0.9555683770458094
0.41804737,0.97132075,0.95412844,0.9234184,0.9385222992679227
0.31198192,0.97962266,0.95412844,0.95303553,0.9535816756622415
0.31376597,0.97962266,0.934633,0.97139454,0.9526592682931954
0.35628986,0.97685534,0.93004584,0.9631829,0.9463243863448239
0.3095394,0.9793711,0.95298165,0.9551724,0.9540758073703995
0.3695342,0.9755975,0.9483945,0.9419134,0.9451428412782319
0.29039076,0.9808805,0.9461009,0.96717465,0.9565217413608438
0.2945344,0.9803774,0.94380736,0.9670975,0.9553105116543982
0.31611487,0.97886795,0.9724771,0.93598235,0.9538807751603671
0.406019,0.97333336,0.95183486,0.9294513,0.9405099120990476
0.35747352,0.9761006,0.9461009,0.9471871,0.9466436965571328
0.29051688,0.9801258,0.9415138,0.9715976,0.9563191291465265
0.29669195,0.9803774,0.9575688,0.95428574,0.9559244934784219
0.3211578,0.9791195,0.95068806,0.9539701,0.9523262714809445
0.24224353,0.9836478,0.94495416,0.9821216,0.9631794484980845
0.29041383,0.9808805,0.94495416,0.9682726,0.9564712587119062
0.2706653,0.9818868,0.9678899,0.95259595,0.9601820297021356
0.25389284,0.98314464,0.9736239,0.95179373,0.9625850175390506
0.318966,0.97886795,0.95412844,0.95085716,0.9524899647757539
0.37425768,0.9750943,0.9277523,0.9585308,0.94289041401454
0.28618726,0.9806289,0.96330273,0.95238096,0.9578106797204038
0.35647658,0.9750943,0.95183486,0.94211125,0.9469480650921885
0.29799968,0.9801258,0.95183486,0.95953757,0.9556706908759637
0.2987654,0.9801258,0.9415138,0.9681604,0.9546511772221782
0.24756695,0.98339623,0.9655963,0.96118724,0.9633867361920985
0.2744304,0.9818868,0.9724771,0.94748604,0.9598189138712057
0.25779966,0.9828931,0.95183486,0.9707602,0.961204424225753
0.30907276,0.9791195,0.9254587,0.9817518,0.9527744638143157
0.32208645,0.97660375,0.9655963,0.93973213,0.9524886477591801
0.30152464,0.9793711,0.9678899,0.9440716,0.9558323594819247
0.28008905,0.9811321,0.95642203,0.95752007,0.9569707343345829
0.31365064,0.9791195,0.940367,0.9658422,0.9529343261252042
0.33303013,0.97761005,0.9357798,0.964539,0.9499417520202093
0.34356937,0.97685534,0.96100914,0.93840986,0.9495750319732443
0.30550504,0.97886795,0.9655963,0.9450056,0.9551900327617681
0.29417896,0.9806289,0.9495413,0.96279067,0.9561200708212696
0.36023322,0.9755975,0.93119264,0.96094674,0.9458357145256687
0.40501076,0.9728302,0.9472477,0.93333334,0.9402390347962564
0.3248537,0.97786164,0.9587156,0.94570136,0.9521639914690813
0.39468905,0.9735849,0.9415138,0.9415138,0.9415137767791748
0.38341683,0.9743396,0.94266057,0.9415808,0.9421203618737036
0.2709191,0.9813836,0.95527524,0.9641204,0.9596774024413935
0.47605443,0.9683019,0.92087156,0.9369895,0.9288606052117047
0.27194306,0.9816352,0.9472477,0.9706228,0.9587927528092117
0.27114898,0.9811321,0.95642203,0.9619377,0.959171948833973
0.35587457,0.9763522,0.95068806,0.94419134,0.9474285929232237
0.28255793,0.9813836,0.95412844,0.960739,0.9574223495414409
0.32011136,0.97886795,0.94266057,0.9614035,0.9519397803659885
0.2972823,0.9801258,0.9495413,0.9616725,0.9555683770458094
0.22453782,0.98515725,0.9598624,0.9732558,0.9665127146976449
0.34829813,0.97685534,0.94380736,0.9525463,0.9481566654610302
0.3657186,0.9748428,0.95068806,0.94097614,0.9458071428867391
0.23145084,0.98339623,0.96215594,0.9677047,0.9649223785721013
0.31351218,0.9791195,0.9472477,0.9593496,0.9532602207146356
0.32748252,0.97811323,0.9483945,0.9538639,0.9511213351075009
0.2785878,0.9813836,0.9575688,0.95977014,0.9586682199820724
0.2751121,0.9806289,0.95527524,0.96189374,0.9585730631611579
0.28637114,0.9806289,0.95527524,0.9596774,0.9574712579614781
0.2359827,0.98339623,0.9724771,0.9581921,0.9652817472051038
0.24764338,0.9836478,0.95527524,0.97086245,0.9630057733737403
0.28269896,0.9813836,0.94495416,0.9705536,0.9575827779486862
0.32134238,0.97886795,0.9415138,0.9624854,0.9518841088881699
0.22038043,0.9856604,0.97477067,0.96045196,0.9675583408466505
0.26327345,0.9826415,0.95183486,0.9696262,0.960648125683984
0.25567397,0.9828931,0.9461009,0.97748816,0.9615384815948432
0.34415686,0.9773585,0.934633,0.9622196,0.9482257056966402
0.25530484,0.9826415,0.9644495,0.96004564,0.9622425117013224
0.2743861,0.9806289,0.97477067,0.945495,0.9599096744200182
0.24064566,0.98339623,0.96215594,0.9654776,0.9638139000823721
0.24230936,0.98339623,0.95412844,0.9730994,0.9635205555393841
0.21301167,0.9861635,0.9575688,0.978898,0.9681159417735102
0.25838715,0.9828931,0.95183486,0.9707602,0.961204424225753
0.18902925,0.9869182,0.9805046,0.96392334,0.9721432251354898
0.27021405,0.9813836,0.95068806,0.9673279,0.9589357986700305
0.29876447,0.9798742,0.9472477,0.96270394,0.9549132440361754
0.22254781,0.98465407,0.96330273,0.9699769,0.9666282962983244
0.24803664,0.98339623,0.9678899,0.95800227,0.962920735092369
0.28634983,0.9801258,0.95527524,0.9596774,0.9574712579614781
0.2303282,0.98389935,0.96100914,0.9687861,0.9648819621930399
0.32925943,0.9773585,0.9495413,0.9517241,0.9506314383241654
0.24904132,0.9828931,0.9644495,0.96114284,0.9627933124655303
0.29055375,0.9803774,0.95183486,0.9606481,0.956221181455888
0.30349588,0.97962266,0.940367,0.9681228,0.9540430808040051
0.24635628,0.98339623,0.9575688,0.9686775,0.9630911106965859
0.27844936,0.9818868,0.9644495,0.95351475,0.9589509987658181
0.2965153,0.9793711,0.9644495,0.9481398,0.9562251145875397
0.24755263,0.98314464,0.9667431,0.96013665,0.963428556417037
0.35617512,0.97660375,0.9357798,0.9577465,0.9466357406231044
0.28364962,0.9811321,0.9415138,0.9727488,0.9568764949883751
0.27868006,0.9818868,0.95298165,0.9640371,0.9584775070752587
0.29379582,0.9806289,0.9575688,0.9553776,0.9564719166949034
0.28117737,0.9813836,0.9483945,0.9672515,0.9577301673659583
0.32875732,0.97786164,0.95642203,0.9466515,0.9515116933881583
0.28757074,0.9808805,0.96330273,0.95130235,0.9572649026791966
0.23573652,0.98440254,0.95412844,0.975381,0.9646377170835174
0.27155268,0.9816352,0.9495413,0.96842104,0.9588882333132508
0.21144882,0.9854088,0.96215594,0.9744483,0.96826311840984
0.30505633,0.9791195,0.9644495,0.9460068,0.9551391305747402
0.24166195,0.98314464,0.96330273,0.96440876,0.963855426117823
0.39480776,0.97333336,0.9334862,0.94871795,0.9410404561513839
0.2823509,0.9803774,0.96330273,0.953462,0.9583571067963966
0.23772989,0.9836478,0.96100914,0.96766746,0.9643268094549529
0.32584786,0.9773585,0.9392202,0.9601407,0.9495652330471872
0.25838774,0.98213834,0.95412844,0.9685681,0.9612940140324789
0.29530594,0.9801258,0.9724771,0.9411765,0.956570762876661
0.26933601,0.9823899,0.95527524,0.9641204,0.9596774024413935
0.32614395,0.97861636,0.9266055,0.97466826,0.9500294286868197
0.36408716,0.9761006,0.92316514,0.9675481,0.9448356811426786
0.30549744,0.97836477,0.96215594,0.9480226,0.9550369850832403
0.35189775,0.9763522,0.9587156,0.9382716,0.9483834361043678
0.32679677,0.97861636,0.9415138,0.9602339,0.9507817144186966
0.34220064,0.97685534,0.9380734,0.95896834,0.9484057656526325
0.4177778,0.9718239,0.9415138,0.93507975,0.9382857055525496
0.2863026,0.9808805,0.9575688,0.9575688,0.9575688242912292
0.28000915,0.9806289,0.95298165,0.9618056,0.9573732549354503
0.31823912,0.97886795,0.95068806,0.9539701,0.9523262714809445
0.31323534,0.9793711,0.96100914,0.9468927,0.9538987180631581
0.2709883,0.9823899,0.95183486,0.967366,0.9595375462413867
0.31072623,0.97962266,0.934633,0.97139454,0.9526592682931954
0.3132353,0.9793711,0.96100914,0.9468927,0.9538987180631581
0.28121862,0.9803774,0.9655963,0.9503386,0.9579067070733944
0.2206607,0.98515725,0.96100914,0.97328687,0.9671090402442531
0.2540922,0.9828931,0.95642203,0.9675174,0.9619376802462416
0.26843038,0.9813836,0.9587156,0.9598163,0.9592656316184606
0.23206805,0.98490566,0.9690367,0.96241456,0.9657142484580846
0.2051353,0.98591197,0.9655963,0.9734104,0.9694875978525468
0.31871817,0.97836477,0.95183486,0.95292765,0.9523809397668275
0.2359024,0.98465407,0.9701835,0.96027243,0.9652025195926089
0.21383765,0.9856604,0.96215594,0.97219,0.9671469552721141
0.21699654,0.9856604,0.95298165,0.9822695,0.9674039386743274
0.27844936,0.9816352,0.9644495,0.95351475,0.9589509987658181
0.23995543,0.98415095,0.97477067,0.95398426,0.9642654541761324
0.29448277,0.9798742,0.940367,0.971564,0.9557109382616977
0.32499292,0.97861636,0.95183486,0.95183486,0.9518348574638367
0.27190349,0.9818868,0.9667431,0.95254236,0.9595901728106119
0.20899273,0.9861635,0.9655963,0.9722864,0.9689298425405708
0.27843845,0.9811321,0.94495416,0.9705536,0.9575827779486862
0.2722413,0.9816352,0.95298165,0.9651568,0.9590305523162598
0.22814155,0.98490566,0.9724771,0.9603624,0.9663817899769255
0.17794983,0.9881761,0.97477067,0.97254,0.9736540654543391
0.22077264,0.9856604,0.95527524,0.9788484,0.9669181624343505
0.24770537,0.98314464,0.9587156,0.9675926,0.9631336833036869
0.2357178,0.98465407,0.9793578,0.9520624,0.96551723088237
0.18125811,0.9881761,0.96100914,0.98472387,0.9727219572999677
0.23250982,0.98415095,0.9483945,0.98218524,0.9649941723428741
0.24158722,0.98314464,0.9690367,0.9591373,0.9640615973871591
0.27436128,0.9813836,0.97591746,0.9445061,0.9599549240474354
0.20908505,0.98490566,0.96100914,0.97669,0.9687861506440019
0.1963172,0.9866667,0.9587156,0.98237365,0.9704004639202711
0.25135514,0.98314464,0.9690367,0.9569649,0.9629630022239537
0.19333234,0.9869182,0.9770642,0.9659864,0.9714936731400827
0.17312437,0.9874214,0.9736239,0.9747417,0.9741824638952742
0.22731124,0.98440254,0.9598624,0.9709977,0.9653979722807907
0.2089466,0.9861635,0.9678899,0.97011495,0.9690011483752698
0.19521078,0.9864151,0.96330273,0.9767442,0.969976889309456
0.15843102,0.9889308,0.98623854,0.9673791,0.9767178152060263
0.23118334,0.98440254,0.96215594,0.9688222,0.9654775826786068
0.22818756,0.98490566,0.9701835,0.96245736,0.966305011664082
0.25539687,0.9828931,0.9701835,0.9537768,0.9619102093053458
0.24756633,0.98314464,0.95642203,0.96976745,0.9630485396700086
0.2130578,0.9854088,0.95527524,0.9811543,0.9680418815634394
0.19454065,0.9864151,0.9655963,0.9756663,0.9706051832927335
0.26912194,0.9816352,0.9678899,0.95259595,0.9601820297021356
0.228326,0.98465407,0.96330273,0.9688581,0.966072440678262
0.17585962,0.9879245,0.9724771,0.97471267,0.9735935609869446
0.29940832,0.97962266,0.9575688,0.95319635,0.9553775826711451
0.24723014,0.98389935,0.9678899,0.9590909,0.9634703374212739
0.20557682,0.98591197,0.9655963,0.9722864,0.9689298425405708
0.3561982,0.97660375,0.934633,0.9588235,0.9465737623134811
0.29362956,0.9806289,0.95183486,0.9606481,0.956221181455888
0.3435923,0.9763522,0.9575688,0.94137543,0.9494030841702298
0.3010557,0.9791195,0.95642203,0.9542334,0.9553264361327358
0.3411165,0.97685534,0.95068806,0.9474286,0.9490555552820238
0.29417896,0.9808805,0.9495413,0.96279067,0.9561200708212696
